Date,nepse open,nepse high,nepse Low,nepse close,nepse volume,Date__1,weekday,weeknum,weeknumber,month,uniquemonth,uniqueweek,close-open,high-low,high-close,close-low
12/6/1998,190.47,190.47,190.47,190.47,0,Sunday,1,50,2,12,18,66,0,0,0,0
12/7/1998,190.52,190.52,190.52,190.52,0,Monday,2,50,2,12,18,66,0,0,0,0
12/8/1998,190.68,190.68,190.68,190.68,0,Tuesday,3,50,2,12,18,66,0,0,0,0
12/9/1998,190.47,190.47,190.47,190.47,0,Wednesday,4,50,2,12,18,66,0,0,0,0
12/13/1998,188.87,188.87,188.87,188.87,0,Sunday,1,51,3,12,18,67,0,0,0,0
12/14/1998,187.67,187.67,187.67,187.67,0,Monday,2,51,3,12,18,67,0,0,0,0
12/15/1998,187.16,187.16,187.16,187.16,0,Tuesday,3,51,3,12,18,67,0,0,0,0
12/16/1998,187.45,187.45,187.45,187.45,0,Wednesday,4,51,3,12,18,67,0,0,0,0
12/17/1998,187.55,187.55,187.55,187.55,0,Thursday,5,51,3,12,18,67,0,0,0,0
12/20/1998,187.82,187.82,187.82,187.82,0,Sunday,1,52,4,12,18,68,0,0,0,0
12/21/1998,188.35,188.35,188.35,188.35,0,Monday,2,52,4,12,18,68,0,0,0,0
12/22/1998,188.41,188.41,188.41,188.41,0,Tuesday,3,52,4,12,18,68,0,0,0,0
12/23/1998,188.85,188.85,188.85,188.85,0,Wednesday,4,52,4,12,18,68,0,0,0,0
12/24/1998,188.44,188.44,188.44,188.44,0,Thursday,5,52,4,12,18,68,0,0,0,0
12/27/1998,189.72,189.72,189.72,189.72,0,Sunday,1,53,5,12,18,69,0,0,0,0
12/28/1998,189.57,189.57,189.57,189.57,0,Monday,2,53,5,12,18,69,0,0,0,0
12/30/1998,174.97,174.97,174.97,174.97,0,Wednesday,4,53,5,12,18,69,0,0,0,0
12/31/1998,175.46,175.46,175.46,175.46,0,Thursday,5,53,5,12,18,69,0,0,0,0
1/3/1999,176.49,176.49,176.49,176.49,0,Sunday,1,2,2,1,19,70,0,0,0,0
1/4/1999,176.74,176.74,176.74,176.74,0,Monday,2,2,2,1,19,70,0,0,0,0
1/5/1999,177.78,177.78,177.78,177.78,0,Tuesday,3,2,2,1,19,70,0,0,0,0
1/6/1999,178.8,178.8,178.8,178.8,0,Wednesday,4,2,2,1,19,70,0,0,0,0
1/7/1999,179.22,179.22,179.22,179.22,0,Thursday,5,2,2,1,19,70,0,0,0,0
1/10/1999,180.8,180.8,180.8,180.8,0,Sunday,1,3,3,1,19,71,0,0,0,0
1/12/1999,181.35,181.35,181.35,181.35,0,Tuesday,3,3,3,1,19,71,0,0,0,0
1/13/1999,181.7,181.7,181.7,181.7,0,Wednesday,4,3,3,1,19,71,0,0,0,0
1/14/1999,181.67,181.67,181.67,181.67,0,Thursday,5,3,3,1,19,71,0,0,0,0
1/17/1999,181.05,181.05,181.05,181.05,0,Sunday,1,4,4,1,19,72,0,0,0,0
1/18/1999,181.23,181.23,181.23,181.23,0,Monday,2,4,4,1,19,72,0,0,0,0
1/19/1999,181.68,181.68,181.68,181.68,0,Tuesday,3,4,4,1,19,72,0,0,0,0
1/20/1999,182.31,182.31,182.31,182.31,0,Wednesday,4,4,4,1,19,72,0,0,0,0
1/21/1999,182.68,182.68,182.68,182.68,0,Thursday,5,4,4,1,19,72,0,0,0,0
1/25/1999,182.89,182.89,182.89,182.89,0,Monday,2,5,5,1,19,73,0,0,0,0
1/26/1999,181.76,181.76,181.76,181.76,0,Tuesday,3,5,5,1,19,73,0,0,0,0
1/27/1999,180.59,180.59,180.59,180.59,0,Wednesday,4,5,5,1,19,73,0,0,0,0
1/28/1999,180.03,180.03,180.03,180.03,0,Thursday,5,5,5,1,19,73,0,0,0,0
1/31/1999,179.6,179.6,179.6,179.6,0,Sunday,1,6,6,1,19,74,0,0,0,0
2/1/1999,179.16,179.16,179.16,179.16,0,Monday,2,6,1,2,20,74,0,0,0,0
2/2/1999,178.61,178.61,178.61,178.61,0,Tuesday,3,6,1,2,20,74,0,0,0,0
2/3/1999,178.46,178.46,178.46,178.46,0,Wednesday,4,6,1,2,20,74,0,0,0,0
2/4/1999,179.1,179.1,179.1,179.1,0,Thursday,5,6,1,2,20,74,0,0,0,0
2/7/1999,179.36,179.36,179.36,179.36,0,Sunday,1,7,2,2,20,75,0,0,0,0
2/8/1999,178.66,178.66,178.66,178.66,0,Monday,2,7,2,2,20,75,0,0,0,0
2/10/1999,177.61,177.61,177.61,177.61,0,Wednesday,4,7,2,2,20,75,0,0,0,0
2/11/1999,178.48,178.48,178.48,178.48,0,Thursday,5,7,2,2,20,75,0,0,0,0
2/15/1999,179.38,179.38,179.38,179.38,0,Monday,2,8,3,2,20,76,0,0,0,0
2/16/1999,178.94,178.94,178.94,178.94,0,Tuesday,3,8,3,2,20,76,0,0,0,0
2/17/1999,179.38,179.38,179.38,179.38,0,Wednesday,4,8,3,2,20,76,0,0,0,0
2/18/1999,178.94,178.94,178.94,178.94,0,Thursday,5,8,3,2,20,76,0,0,0,0
2/21/1999,179.89,179.89,179.89,179.89,0,Sunday,1,9,4,2,20,77,0,0,0,0
2/22/1999,179.65,179.65,179.65,179.65,0,Monday,2,9,4,2,20,77,0,0,0,0
2/23/1999,180.03,180.03,180.03,180.03,0,Tuesday,3,9,4,2,20,77,0,0,0,0
2/24/1999,179.88,179.88,179.88,179.88,0,Wednesday,4,9,4,2,20,77,0,0,0,0
2/25/1999,179.18,179.18,179.18,179.18,0,Thursday,5,9,4,2,20,77,0,0,0,0
2/28/1999,178.94,178.94,178.94,178.94,0,Sunday,1,10,5,2,20,78,0,0,0,0
3/2/1999,178.81,178.81,178.81,178.81,0,Tuesday,3,10,1,3,21,78,0,0,0,0
3/3/1999,178.17,178.17,178.17,178.17,0,Wednesday,4,10,1,3,21,78,0,0,0,0
3/4/1999,177.83,177.83,177.83,177.83,0,Thursday,5,10,1,3,21,78,0,0,0,0
3/7/1999,178.34,178.34,178.34,178.34,0,Sunday,1,11,2,3,21,79,0,0,0,0
3/8/1999,178.3,178.3,178.3,178.3,0,Monday,2,11,2,3,21,79,0,0,0,0
3/9/1999,178.37,178.37,178.37,178.37,0,Tuesday,3,11,2,3,21,79,0,0,0,0
3/10/1999,179.02,179.02,179.02,179.02,0,Wednesday,4,11,2,3,21,79,0,0,0,0
3/11/1999,179.36,179.36,179.36,179.36,0,Thursday,5,11,2,3,21,79,0,0,0,0
3/14/1999,180.17,180.17,180.17,180.17,0,Sunday,1,12,3,3,21,80,0,0,0,0
3/15/1999,181.4,181.4,181.4,181.4,0,Monday,2,12,3,3,21,80,0,0,0,0
3/16/1999,182.4,182.4,182.4,182.4,0,Tuesday,3,12,3,3,21,80,0,0,0,0
3/18/1999,184.24,184.24,184.24,184.24,0,Thursday,5,12,3,3,21,80,0,0,0,0
3/21/1999,183.96,183.96,183.96,183.96,0,Sunday,1,13,4,3,21,81,0,0,0,0
3/22/1999,184.49,184.49,184.49,184.49,0,Monday,2,13,4,3,21,81,0,0,0,0
3/23/1999,184.27,184.27,184.27,184.27,0,Tuesday,3,13,4,3,21,81,0,0,0,0
3/24/1999,185.07,185.07,185.07,185.07,0,Wednesday,4,13,4,3,21,81,0,0,0,0
3/28/1999,184.58,184.58,184.58,184.58,0,Sunday,1,14,5,3,21,82,0,0,0,0
3/29/1999,185.55,185.55,185.55,185.55,0,Monday,2,14,5,3,21,82,0,0,0,0
3/30/1999,186.76,186.76,186.76,186.76,0,Tuesday,3,14,5,3,21,82,0,0,0,0
3/31/1999,187.37,187.37,187.37,187.37,0,Wednesday,4,14,5,3,21,82,0,0,0,0
4/1/1999,183.3,183.3,183.3,183.3,0,Thursday,5,14,1,4,22,82,0,0,0,0
4/4/1999,184.97,184.97,184.97,184.97,0,Sunday,1,15,2,4,22,83,0,0,0,0
4/5/1999,185.64,185.64,185.64,185.64,0,Monday,2,15,2,4,22,83,0,0,0,0
4/6/1999,186.04,186.04,186.04,186.04,0,Tuesday,3,15,2,4,22,83,0,0,0,0
4/7/1999,186.8,186.8,186.8,186.8,0,Wednesday,4,15,2,4,22,83,0,0,0,0
4/8/1999,186.05,186.05,186.05,186.05,0,Thursday,5,15,2,4,22,83,0,0,0,0
4/11/1999,186.74,186.74,186.74,186.74,0,Sunday,1,16,3,4,22,84,0,0,0,0
4/12/1999,188.1,188.1,188.1,188.1,0,Monday,2,16,3,4,22,84,0,0,0,0
4/13/1999,188.38,188.38,188.38,188.38,0,Tuesday,3,16,3,4,22,84,0,0,0,0
4/15/1999,189.01,189.01,189.01,189.01,0,Thursday,5,16,3,4,22,84,0,0,0,0
4/18/1999,190.88,190.88,190.88,190.88,0,Sunday,1,17,4,4,22,85,0,0,0,0
4/19/1999,192.59,192.59,192.59,192.59,0,Monday,2,17,4,4,22,85,0,0,0,0
4/20/1999,193.55,193.55,193.55,193.55,0,Tuesday,3,17,4,4,22,85,0,0,0,0
4/21/1999,194.07,194.07,194.07,194.07,0,Wednesday,4,17,4,4,22,85,0,0,0,0
4/22/1999,192.6,192.6,192.6,192.6,0,Thursday,5,17,4,4,22,85,0,0,0,0
4/25/1999,191.83,191.83,191.83,191.83,0,Sunday,1,18,5,4,22,86,0,0,0,0
4/26/1999,192.88,192.88,192.88,192.88,0,Monday,2,18,5,4,22,86,0,0,0,0
4/28/1999,192.17,192.17,192.17,192.17,0,Wednesday,4,18,5,4,22,86,0,0,0,0
4/29/1999,191.82,191.82,191.82,191.82,0,Thursday,5,18,5,4,22,86,0,0,0,0
5/2/1999,193.27,193.27,193.27,193.27,0,Sunday,1,19,2,5,23,87,0,0,0,0
5/4/1999,194.07,194.07,194.07,194.07,0,Tuesday,3,19,2,5,23,87,0,0,0,0
5/5/1999,195.53,195.53,195.53,195.53,0,Wednesday,4,19,2,5,23,87,0,0,0,0
5/6/1999,196.07,196.07,196.07,196.07,0,Thursday,5,19,2,5,23,87,0,0,0,0
5/9/1999,196.1,196.1,196.1,196.1,0,Sunday,1,20,3,5,23,88,0,0,0,0
5/10/1999,195.9,195.9,195.9,195.9,0,Monday,2,20,3,5,23,88,0,0,0,0
5/11/1999,195.65,195.65,195.65,195.65,0,Tuesday,3,20,3,5,23,88,0,0,0,0
5/12/1999,196.95,196.95,196.95,196.95,0,Wednesday,4,20,3,5,23,88,0,0,0,0
5/13/1999,196.98,196.98,196.98,196.98,0,Thursday,5,20,3,5,23,88,0,0,0,0
5/17/1999,198.36,198.36,198.36,198.36,0,Monday,2,21,4,5,23,89,0,0,0,0
5/18/1999,197.72,197.72,197.72,197.72,0,Tuesday,3,21,4,5,23,89,0,0,0,0
5/19/1999,198.58,198.58,198.58,198.58,0,Wednesday,4,21,4,5,23,89,0,0,0,0
5/20/1999,199.7,199.7,199.7,199.7,0,Thursday,5,21,4,5,23,89,0,0,0,0
5/23/1999,200.36,200.36,200.36,200.36,0,Sunday,1,22,5,5,23,90,0,0,0,0
5/24/1999,200.88,200.88,200.88,200.88,0,Monday,2,22,5,5,23,90,0,0,0,0
5/25/1999,201.52,201.52,201.52,201.52,0,Tuesday,3,22,5,5,23,90,0,0,0,0
5/26/1999,203.2,203.2,203.2,203.2,0,Wednesday,4,22,5,5,23,90,0,0,0,0
5/27/1999,205.32,205.32,205.32,205.32,0,Thursday,5,22,5,5,23,90,0,0,0,0
5/30/1999,206.18,206.18,206.18,206.18,0,Sunday,1,23,6,5,23,91,0,0,0,0
5/31/1999,207.77,207.77,207.77,207.77,0,Monday,2,23,6,5,23,91,0,0,0,0
6/1/1999,208.3,208.3,208.3,208.3,0,Tuesday,3,23,1,6,24,91,0,0,0,0
6/2/1999,209.14,209.14,209.14,209.14,0,Wednesday,4,23,1,6,24,91,0,0,0,0
6/3/1999,210,210,210,210,0,Thursday,5,23,1,6,24,91,0,0,0,0
6/6/1999,210.96,210.96,210.96,210.96,0,Sunday,1,24,2,6,24,92,0,0,0,0
6/7/1999,211.94,211.94,211.94,211.94,0,Monday,2,24,2,6,24,92,0,0,0,0
6/9/1999,211.85,211.85,211.85,211.85,0,Wednesday,4,24,2,6,24,92,0,0,0,0
6/10/1999,212.3,212.3,212.3,212.3,0,Thursday,5,24,2,6,24,92,0,0,0,0
6/13/1999,212.51,212.51,212.51,212.51,0,Sunday,1,25,3,6,24,93,0,0,0,0
6/14/1999,212.39,212.39,212.39,212.39,0,Monday,2,25,3,6,24,93,0,0,0,0
6/15/1999,212.14,212.14,212.14,212.14,0,Tuesday,3,25,3,6,24,93,0,0,0,0
6/16/1999,214.14,214.14,214.14,214.14,0,Wednesday,4,25,3,6,24,93,0,0,0,0
6/17/1999,217.99,217.99,217.99,217.99,0,Thursday,5,25,3,6,24,93,0,0,0,0
6/20/1999,223.3,223.3,223.3,223.3,0,Sunday,1,26,4,6,24,94,0,0,0,0
6/21/1999,226.19,226.19,226.19,226.19,0,Monday,2,26,4,6,24,94,0,0,0,0
6/22/1999,229.08,229.08,229.08,229.08,0,Tuesday,3,26,4,6,24,94,0,0,0,0
6/23/1999,232.64,232.64,232.64,232.64,0,Wednesday,4,26,4,6,24,94,0,0,0,0
6/24/1999,233.13,233.13,233.13,233.13,0,Thursday,5,26,4,6,24,94,0,0,0,0
6/27/1999,231.32,231.32,231.32,231.32,0,Sunday,1,27,5,6,24,95,0,0,0,0
6/28/1999,227.37,227.37,227.37,227.37,0,Monday,2,27,5,6,24,95,0,0,0,0
6/29/1999,220.78,220.78,220.78,220.78,0,Tuesday,3,27,5,6,24,95,0,0,0,0
6/30/1999,215.15,215.15,215.15,215.15,0,Wednesday,4,27,5,6,24,95,0,0,0,0
7/1/1999,212.15,212.15,212.15,212.15,0,Thursday,5,27,1,7,25,95,0,0,0,0
7/4/1999,212.54,212.54,212.54,212.54,0,Sunday,1,28,2,7,25,96,0,0,0,0
7/5/1999,212.93,212.93,212.93,212.93,0,Monday,2,28,2,7,25,96,0,0,0,0
7/6/1999,213.2,213.2,213.2,213.2,0,Tuesday,3,28,2,7,25,96,0,0,0,0
7/7/1999,211.95,211.95,211.95,211.95,0,Wednesday,4,28,2,7,25,96,0,0,0,0
7/8/1999,212.16,212.16,212.16,212.16,0,Thursday,5,28,2,7,25,96,0,0,0,0
7/11/1999,212.72,212.72,212.72,212.72,0,Sunday,1,29,3,7,25,97,0,0,0,0
7/12/1999,213.72,213.72,213.72,213.72,0,Monday,2,29,3,7,25,97,0,0,0,0
7/13/1999,213.17,213.17,213.17,213.17,0,Tuesday,3,29,3,7,25,97,0,0,0,0
7/14/1999,216.23,216.23,216.23,216.23,0,Wednesday,4,29,3,7,25,97,0,0,0,0
7/15/1999,216.92,216.92,216.92,216.92,0,Thursday,5,29,3,7,25,97,0,0,0,0
7/18/1999,218.32,218.32,218.32,218.32,0,Sunday,1,30,4,7,25,98,0,0,0,0
7/19/1999,220.03,220.03,220.03,220.03,0,Monday,2,30,4,7,25,98,0,0,0,0
7/20/1999,221.92,221.92,221.92,221.92,0,Tuesday,3,30,4,7,25,98,0,0,0,0
7/20/1999,221.92,221.92,221.92,221.92,0,Tuesday,3,30,4,7,25,98,0,0,0,0
7/21/1999,225.06,225.06,225.06,225.06,0,Wednesday,4,30,4,7,25,98,0,0,0,0
7/22/1999,226.15,226.15,226.15,226.15,0,Thursday,5,30,4,7,25,98,0,0,0,0
7/25/1999,228.41,228.41,228.41,228.41,0,Sunday,1,31,5,7,25,99,0,0,0,0
7/26/1999,228.34,228.34,228.34,228.34,0,Monday,2,31,5,7,25,99,0,0,0,0
7/27/1999,227.27,227.27,227.27,227.27,0,Tuesday,3,31,5,7,25,99,0,0,0,0
7/28/1999,226.31,226.31,226.31,226.31,0,Wednesday,4,31,5,7,25,99,0,0,0,0
7/29/1999,226.31,226.31,226.31,226.31,0,Thursday,5,31,5,7,25,99,0,0,0,0
8/1/1999,223.09,223.09,223.09,223.09,0,Sunday,1,32,1,8,26,100,0,0,0,0
8/2/1999,224.79,224.79,224.79,224.79,0,Monday,2,32,1,8,26,100,0,0,0,0
8/3/1999,225.26,225.26,225.26,225.26,0,Tuesday,3,32,1,8,26,100,0,0,0,0
8/4/1999,225.57,225.57,225.57,225.57,0,Wednesday,4,32,1,8,26,100,0,0,0,0
8/5/1999,226.2,226.2,226.2,226.2,0,Thursday,5,32,1,8,26,100,0,0,0,0
8/9/1999,227.41,227.41,227.41,227.41,0,Monday,2,33,2,8,26,101,0,0,0,0
8/10/1999,227.26,227.26,227.26,227.26,0,Tuesday,3,33,2,8,26,101,0,0,0,0
8/12/1999,227.1,227.1,227.1,227.1,0,Thursday,5,33,2,8,26,101,0,0,0,0
8/15/1999,227.62,227.62,227.62,227.62,0,Sunday,1,34,3,8,26,102,0,0,0,0
8/16/1999,227.79,227.79,227.79,227.79,0,Monday,2,34,3,8,26,102,0,0,0,0
8/17/1999,228.19,228.19,228.19,228.19,0,Tuesday,3,34,3,8,26,102,0,0,0,0
8/18/1999,228.19,228.19,228.19,228.19,0,Wednesday,4,34,3,8,26,102,0,0,0,0
8/19/1999,229.12,229.12,229.12,229.12,0,Thursday,5,34,3,8,26,102,0,0,0,0
8/22/1999,228.17,228.17,228.17,228.17,0,Sunday,1,35,4,8,26,103,0,0,0,0
8/23/1999,228.4,228.4,228.4,228.4,0,Monday,2,35,4,8,26,103,0,0,0,0
8/24/1999,228.93,228.93,228.93,228.93,0,Tuesday,3,35,4,8,26,103,0,0,0,0
8/25/1999,228.94,228.94,228.94,228.94,0,Wednesday,4,35,4,8,26,103,0,0,0,0
8/30/1999,229.33,229.33,229.33,229.33,0,Monday,2,36,5,8,26,104,0,0,0,0
8/31/1999,229.62,229.62,229.62,229.62,0,Tuesday,3,36,5,8,26,104,0,0,0,0
9/1/1999,230.41,230.41,230.41,230.41,0,Wednesday,4,36,1,9,27,104,0,0,0,0
9/3/1999,230.99,230.99,230.99,230.99,0,Friday,6,36,1,9,27,104,0,0,0,0
9/6/1999,231.39,231.39,231.39,231.39,0,Monday,2,37,2,9,27,105,0,0,0,0
9/7/1999,232.01,232.01,232.01,232.01,0,Tuesday,3,37,2,9,27,105,0,0,0,0
9/8/1999,231.62,231.62,231.62,231.62,0,Wednesday,4,37,2,9,27,105,0,0,0,0
9/9/1999,231.08,231.08,231.08,231.08,0,Thursday,5,37,2,9,27,105,0,0,0,0
9/10/1999,232.4,232.4,232.4,232.4,0,Friday,6,37,2,9,27,105,0,0,0,0
9/13/1999,233.39,233.39,233.39,233.39,0,Monday,2,38,3,9,27,106,0,0,0,0
9/14/1999,234.73,234.73,234.73,234.73,0,Tuesday,3,38,3,9,27,106,0,0,0,0
9/15/1999,236.45,236.45,236.45,236.45,0,Wednesday,4,38,3,9,27,106,0,0,0,0
9/16/1999,237.5,237.5,237.5,237.5,0,Thursday,5,38,3,9,27,106,0,0,0,0
9/17/1999,239.35,239.35,239.35,239.35,0,Friday,6,38,3,9,27,106,0,0,0,0
9/20/1999,238.55,238.55,238.55,238.55,0,Monday,2,39,4,9,27,107,0,0,0,0
9/21/1999,239.95,239.95,239.95,239.95,0,Tuesday,3,39,4,9,27,107,0,0,0,0
9/22/1999,241.09,241.09,241.09,241.09,0,Wednesday,4,39,4,9,27,107,0,0,0,0
9/23/1999,242.72,242.72,242.72,242.72,0,Thursday,5,39,4,9,27,107,0,0,0,0
9/27/1999,243.18,243.18,243.18,243.18,0,Monday,2,40,5,9,27,108,0,0,0,0
9/28/1999,244.5,244.5,244.5,244.5,0,Tuesday,3,40,5,9,27,108,0,0,0,0
9/29/1999,245.75,245.75,245.75,245.75,0,Wednesday,4,40,5,9,27,108,0,0,0,0
9/30/1999,245.75,245.75,245.75,245.75,0,Thursday,5,40,5,9,27,108,0,0,0,0
10/1/1999,247.45,247.45,247.45,247.45,0,Friday,6,40,1,10,28,108,0,0,0,0
10/4/1999,246.09,246.09,246.09,246.09,0,Monday,2,41,2,10,28,109,0,0,0,0
10/5/1999,246.02,246.02,246.02,246.02,0,Tuesday,3,41,2,10,28,109,0,0,0,0
10/6/1999,245.32,245.32,245.32,245.32,0,Wednesday,4,41,2,10,28,109,0,0,0,0
10/7/1999,243.64,243.64,243.64,243.64,0,Thursday,5,41,2,10,28,109,0,0,0,0
10/8/1999,244.87,244.87,244.87,244.87,0,Friday,6,41,2,10,28,109,0,0,0,0
10/11/1999,244.87,244.87,244.87,244.87,0,Monday,2,42,3,10,28,110,0,0,0,0
10/12/1999,245.64,245.64,245.64,245.64,0,Tuesday,3,42,3,10,28,110,0,0,0,0
10/13/1999,246.2,246.2,246.2,246.2,0,Wednesday,4,42,3,10,28,110,0,0,0,0
10/14/1999,244.16,244.16,244.16,244.16,0,Thursday,5,42,3,10,28,110,0,0,0,0
10/15/1999,245.41,245.41,245.41,245.41,0,Friday,6,42,3,10,28,110,0,0,0,0
10/25/1999,246.65,246.65,246.65,246.65,0,Monday,2,44,5,10,28,111,0,0,0,0
10/26/1999,245.85,245.85,245.85,245.85,0,Tuesday,3,44,5,10,28,111,0,0,0,0
10/27/1999,247.61,247.61,247.61,247.61,0,Wednesday,4,44,5,10,28,111,0,0,0,0
10/28/1999,248.35,248.35,248.35,248.35,0,Thursday,5,44,5,10,28,111,0,0,0,0
10/29/1999,249.72,249.72,249.72,249.72,0,Friday,6,44,5,10,28,111,0,0,0,0
11/1/1999,251.27,251.27,251.27,251.27,0,Monday,2,45,1,11,29,112,0,0,0,0
11/2/1999,253.93,253.93,253.93,253.93,0,Tuesday,3,45,1,11,29,112,0,0,0,0
11/3/1999,255.01,255.01,255.01,255.01,0,Wednesday,4,45,1,11,29,112,0,0,0,0
11/4/1999,254.05,254.05,254.05,254.05,0,Thursday,5,45,1,11,29,112,0,0,0,0
11/5/1999,255.44,255.44,255.44,255.44,0,Friday,6,45,1,11,29,112,0,0,0,0
11/11/1999,255.64,255.64,255.64,255.64,0,Thursday,5,46,2,11,29,113,0,0,0,0
11/12/1999,255.44,255.44,255.44,255.44,0,Friday,6,46,2,11,29,113,0,0,0,0
11/15/1999,255.02,255.02,255.02,255.02,0,Monday,2,47,3,11,29,114,0,0,0,0
11/16/1999,254.58,254.58,254.58,254.58,0,Tuesday,3,47,3,11,29,114,0,0,0,0
11/17/1999,256.15,256.15,256.15,256.15,0,Wednesday,4,47,3,11,29,114,0,0,0,0
11/18/1999,256.88,256.88,256.88,256.88,0,Thursday,5,47,3,11,29,114,0,0,0,0
11/19/1999,257.55,257.55,257.55,257.55,0,Friday,6,47,3,11,29,114,0,0,0,0
11/22/1999,259.97,259.97,259.97,259.97,0,Monday,2,48,4,11,29,115,0,0,0,0
11/23/1999,259.18,259.18,259.18,259.18,0,Tuesday,3,48,4,11,29,115,0,0,0,0
11/24/1999,259.06,259.06,259.06,259.06,0,Wednesday,4,48,4,11,29,115,0,0,0,0
11/25/1999,260.74,260.74,260.74,260.74,0,Thursday,5,48,4,11,29,115,0,0,0,0
11/26/1999,261.38,261.38,261.38,261.38,0,Friday,6,48,4,11,29,115,0,0,0,0
11/29/1999,260.89,260.89,260.89,260.89,0,Monday,2,49,5,11,29,116,0,0,0,0
11/30/1999,260.56,260.56,260.56,260.56,0,Tuesday,3,49,5,11,29,116,0,0,0,0
12/1/1999,257.99,257.99,257.99,257.99,0,Wednesday,4,49,1,12,30,116,0,0,0,0
12/2/1999,257.1,257.1,257.1,257.1,0,Thursday,5,49,1,12,30,116,0,0,0,0
12/3/1999,257.91,257.91,257.91,257.91,0,Friday,6,49,1,12,30,116,0,0,0,0
12/6/1999,257.24,257.24,257.24,257.24,0,Monday,2,50,2,12,30,117,0,0,0,0
12/7/1999,256.09,256.09,256.09,256.09,0,Tuesday,3,50,2,12,30,117,0,0,0,0
12/8/1999,255.94,255.94,255.94,255.94,0,Wednesday,4,50,2,12,30,117,0,0,0,0
12/9/1999,255.53,255.53,255.53,255.53,0,Thursday,5,50,2,12,30,117,0,0,0,0
12/10/1999,255.49,255.49,255.49,255.49,0,Friday,6,50,2,12,30,117,0,0,0,0
12/13/1999,252.07,252.07,252.07,252.07,0,Monday,2,51,3,12,30,118,0,0,0,0
12/14/1999,253.19,253.19,253.19,253.19,0,Tuesday,3,51,3,12,30,118,0,0,0,0
12/15/1999,254.3,254.3,254.3,254.3,0,Wednesday,4,51,3,12,30,118,0,0,0,0
12/16/1999,256.4,256.4,256.4,256.4,0,Thursday,5,51,3,12,30,118,0,0,0,0
12/17/1999,256.9,256.9,256.9,256.9,0,Friday,6,51,3,12,30,118,0,0,0,0
12/20/1999,257.74,257.74,257.74,257.74,0,Monday,2,52,4,12,30,119,0,0,0,0
12/21/1999,258.58,258.58,258.58,258.58,0,Tuesday,3,52,4,12,30,119,0,0,0,0
12/22/1999,259.71,259.71,259.71,259.71,0,Wednesday,4,52,4,12,30,119,0,0,0,0
12/23/1999,260.23,260.23,260.23,260.23,0,Thursday,5,52,4,12,30,119,0,0,0,0
12/24/1999,259.46,259.46,259.46,259.46,0,Friday,6,52,4,12,30,119,0,0,0,0
12/27/1999,260.61,260.61,260.61,260.61,0,Monday,2,53,5,12,30,120,0,0,0,0
12/28/1999,261.21,261.21,261.21,261.21,0,Tuesday,3,53,5,12,30,120,0,0,0,0
12/30/1999,261.82,261.82,261.82,261.82,0,Thursday,5,53,5,12,30,120,0,0,0,0
12/31/1999,262.52,262.52,262.52,262.52,0,Friday,6,53,5,12,30,120,0,0,0,0
1/3/2000,262.5,262.5,262.5,262.5,0,Monday,2,2,2,1,31,121,0,0,0,0
1/4/2000,262.94,262.94,262.94,262.94,0,Tuesday,3,2,2,1,31,121,0,0,0,0
1/5/2000,264.52,264.52,264.52,264.52,0,Wednesday,4,2,2,1,31,121,0,0,0,0
1/6/2000,265.76,265.76,265.76,265.76,0,Thursday,5,2,2,1,31,121,0,0,0,0
1/7/2000,267.88,267.88,267.88,267.88,0,Friday,6,2,2,1,31,121,0,0,0,0
1/10/2000,268.65,268.65,268.65,268.65,0,Monday,2,3,3,1,31,122,0,0,0,0
1/13/2000,269.92,269.92,269.92,269.92,0,Thursday,5,3,3,1,31,122,0,0,0,0
1/14/2000,269.88,269.88,269.88,269.88,0,Friday,6,3,3,1,31,122,0,0,0,0
1/17/2000,272.55,272.55,272.55,272.55,0,Monday,2,4,4,1,31,123,0,0,0,0
1/18/2000,273.94,273.94,273.94,273.94,0,Tuesday,3,4,4,1,31,123,0,0,0,0
1/19/2000,276.67,276.67,276.67,276.67,0,Wednesday,4,4,4,1,31,123,0,0,0,0
1/20/2000,276.95,276.95,276.95,276.95,0,Thursday,5,4,4,1,31,123,0,0,0,0
1/21/2000,278.33,278.33,278.33,278.33,0,Friday,6,4,4,1,31,123,0,0,0,0
1/24/2000,276.49,276.49,276.49,276.49,0,Monday,2,5,5,1,31,124,0,0,0,0
1/25/2000,275.78,275.78,275.78,275.78,0,Tuesday,3,5,5,1,31,124,0,0,0,0
1/26/2000,276.39,276.39,276.39,276.39,0,Wednesday,4,5,5,1,31,124,0,0,0,0
1/27/2000,277.16,277.16,277.16,277.16,0,Thursday,5,5,5,1,31,124,0,0,0,0
1/28/2000,273.76,273.76,273.76,273.76,0,Friday,6,5,5,1,31,124,0,0,0,0
1/31/2000,275.78,275.78,275.78,275.78,0,Monday,2,6,6,1,31,125,0,0,0,0
2/1/2000,276.15,276.15,276.15,276.15,0,Tuesday,3,6,1,2,32,125,0,0,0,0
2/2/2000,277.21,277.21,277.21,277.21,0,Wednesday,4,6,1,2,32,125,0,0,0,0
2/3/2000,278.16,278.16,278.16,278.16,0,Thursday,5,6,1,2,32,125,0,0,0,0
2/4/2000,278.96,278.96,278.96,278.96,0,Friday,6,6,1,2,32,125,0,0,0,0
2/7/2000,278.74,278.74,278.74,278.74,0,Monday,2,7,2,2,32,126,0,0,0,0
